,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
572,3543.2930491158363,3482.4592599371267,783445.6318472746,56149.03618000622,183.68252903705016,154.33333330222487,0.5623122341294523,4,0.3100672485779881,0.024313941229283292,43177.99269318298,18568.906285372832,0.17999999999999997,False,1.631623935218961e-05,-0.04469227987488493,0.0,SPP_study:main_route:descent
573,3548.2930491158363,3441.42696779089,784363.1274264669,56147.52130640891,183.2905196198804,154.33333330222487,0.5608305576486705,4,0.31005888311492386,0.02431374302512604,43177.64071167685,18635.18886158173,0.18,False,1.630078749782322e-05,-0.044572468161502864,0.0,SPP_study:main_route:descent
574,3553.2930491158363,3400.5919378676695,785278.6698148326,56146.00246514084,182.9016144849386,154.33333330222487,0.5593613499993734,4,0.3100504957415145,0.024313544308327655,43177.28781979529,18701.366665745332,0.18,False,1.6285467726287803e-05,-0.0444528417563656,0.0,SPP_study:main_route:descent
575,3558.2930491158363,3359.9528425076983,786192.2744768491,56144.47966262448,182.51577844613666,154.33333330222487,0.557904461987171,4,0.3100420864932263,0.024313345079779256,43176.93401912079,18767.438828183196,0.18,False,1.6270277088580486e-05,-0.04433340222649828,0.0,SPP_study:main_route:descent
576,3563.2930491158363,3319.508367056365,787103.956701613,56142.952905474594,182.1329768494785,154.33333330222487,0.5564597467752995,4,0.31003365540658767,0.024313145340397153,43176.579311280555,18833.404512991256,0.18,False,1.6255212757217337e-05,-0.044214151077811875,0.0,SPP_study:main_route:descent
577,3568.2930491158363,3279.2572097132092,788013.7316054952,56141.42220048809,181.75317556322045,154.33333330222487,0.5550270598392182,4,0.31002520251913246,0.024312945091121477,43176.22369794414,18899.262917159325,0.18,False,1.624027201952173e-05,-0.04409508975670438,0.0,SPP_study:main_route:descent
578,3573.2930491158363,3239.1980813827277,788921.6141347468,56139.88755463437,181.3763409682444,154.33333330222487,0.5536062589222285,4,0.3100167278693473,0.024312744332914964,43175.8671808212,18965.01326970468,0.18,False,1.6225452271357875e-05,-0.043976219651632675,0.0,SPP_study:main_route:descent
579,3578.2930491158363,3199.3297055269613,789827.619068057,56138.3489750462,181.00243994863854,154.33333330222487,0.5521972039920884,4,0.31000823149662077,0.02431254306676171,43175.509761659385,19030.654830821462,0.18,False,1.6210751011275618e-05,-0.04385754209465552,0.0,SPP_study:main_route:descent
580,3583.2930491158363,3159.6508180198407,790731.7610190638,56136.80646901098,180.63143988248027,154.33333330222487,0.5507997571985951,4,0.3099997134411955,0.024312341293666058,43175.15144224224,19096.186891046127,0.18,False,1.6196165835035403e-05,-0.04373905836294729,0.0,SPP_study:main_route:descent
581,3588.2930491158363,3120.160167003265,791634.0544388185,56135.26004396246,180.26330863281623,154.33333330222487,0.5494137828321118,4,0.3099911737441223,0.0243121390146515,43174.792224387355,19161.60877043853,0.18,False,1.6181694430485076e-05,-0.043620769680283264,0.0,SPP_study:main_route:descent
