,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
841,21156.70749737468,8974.637101821661,4843012.329922663,56655.05244219279,237.04469922509347,146.48075826818007,0.7799999999162698,4,0.3473046108406824,0.025260969608414893,40410.9247437288,11714.04235419069,0.18,False,2.274942008917529e-05,-0.05165060303207834,0.0,SPP_design:main_route:descent
842,21161.70749737468,8913.446809078101,4844195.972809619,56653.7200038405,237.2497352863,147.14791050290555,0.7799999999162698,4,0.34415437508581914,0.02517578867408824,40642.35799139033,11771.501911784906,0.18,False,2.2848586771883932e-05,-0.05196495486074052,0.0,SPP_design:main_route:descent
843,21166.70749737468,8851.831189582648,4845380.620199255,56652.37519292616,237.4560176372778,147.82159873766184,0.7799999999162698,4,0.34101650162262026,0.025091898916868628,40878.68650329941,11829.352021965453,0.18,False,2.2948510735098505e-05,-0.05228744116369148,0.0,SPP_design:main_route:descent
844,21171.70749737468,8789.779635429795,4846566.277659245,56651.01786286684,237.66357850052063,148.5019810094665,0.7799999999162698,4,0.33789073623771,0.025009246964283006,41119.96373688543,11887.599594168289,0.18,False,2.3049210204800627e-05,-0.05261814665388755,0.0,SPP_design:main_route:descent
845,21176.70749737468,8727.281399100828,4847752.95090159,56649.647863957456,237.8724504321719,149.1892185849461,0.7799999999162698,4,0.3347768342677903,0.024927815880756668,41366.30409127679,11946.251537321501,0.18,False,2.315070367437756e-05,-0.05295726576796264,0.0,SPP_design:main_route:descent
846,21181.70749737468,8664.325462209923,4848940.645776916,56648.265043310654,238.08266675687662,149.88347746066194,0.7799999999162698,4,0.33167455425345943,0.024847595492775255,41617.83682588657,12005.314876637356,0.18,False,2.3253010118617382e-05,-0.05330501951953415,0.0,SPP_design:main_route:descent
847,21186.70749737468,8600.900502388406,4850129.368275956,56646.869244769136,238.29426167298567,150.58492880298965,0.7799999999162698,4,0.3285836567590412,0.02476857437766694,41874.693348979774,12064.796777914124,0.18,False,2.335614904896394e-05,-0.053661632577369237,0.0,SPP_design:main_route:descent
848,21191.70749737468,8536.994887243209,4851319.124532931,56645.46030881019,238.50727026688128,151.29374909555537,0.7799999999162698,4,0.32550390458382905,0.024690736595764096,42137.00170050605,12124.70454609687,0.18,False,2.3460140524885357e-05,-0.05402732333751109,0.0,SPP_design:main_route:descent
849,21196.70749737468,8472.596680079225,4852509.9208296025,56644.03807244782,238.7217284879408,152.0101201588875,0.7799999999162698,4,0.32243506353773405,0.024614062170938127,42404.887103425586,12185.045612490812,0.18,False,2.356500514619982e-05,-0.05440230493898757,0.0,SPP_design:main_route:descent
850,21201.70749737468,8407.69364441382,4853701.7635991275,56642.60236913499,238.93767312752144,152.73422918463066,0.7799999999162698,4,0.31937690313104306,0.024538527958126125,42678.473230234864,12245.827522807615,0.18,False,2.367076404686808e-05,-0.05478678756572573,0.0,SPP_design:main_route:descent
851,21206.70749737468,8342.27324574129,4854894.659429628,56641.153028665736,239.15514180706342,153.46626880193102,0.7799999999162698,4,0.31632919711191104,0.024464119161978756,42957.90226489962,12307.05792748943,0.18,False,2.3777438894449026e-05,-0.05518101458228057,0.0,SPP_design:main_route:descent
852,21211.70749737468,8276.32261013356,4856088.615065313,56639.68987707653,239.37417310940944,154.20643763093173,0.7799999999162698,4,0.31329172201631106,0.024390820180435844,43243.31974612371,12368.74461209357,0.18,False,2.3885051958352116e-05,-0.05558523519691407,0.0,SPP_design:main_route:descent
853,21212.556220089624,8265.035600387175,4856291.463587062,56639.43914053088,239.41163876839266,154.33333371586437,0.7799999999162698,4,0.31277535922192584,0.024378444362161127,43292.54102642857,12379.2976030399,0.18,False,2.3903476585276477e-05,-0.055655098272336605,0.0,SPP_design:main_route:descent
854,21217.556220089624,8198.447597343009,4857486.66832153,56637.959599278896,238.47374720812573,154.33333371586437,0.7762281186232312,4,0.31276718887183785,0.024378248738747863,43292.19362794329,12443.336548441626,0.18,False,2.3966098792351867e-05,-0.055540630238747675,0.0,SPP_design:main_route:descent
855,21222.556220089624,8132.256729025742,4858677.198443635,56636.468508113765,237.54679212388564,154.33333371586437,0.7725036434076258,4,0.3127589547406055,0.024378051594450126,43291.84352859031,12507.645197865944,0.18,False,2.4028147127774147e-05,-0.05542567707389913,0.0,SPP_design:main_route:descent
856,21227.556220089624,8066.459470411241,4859863.108508509,56634.96583041859,236.63058895575125,154.33333371586437,0.7688257232455025,4,0.3127506566260225,0.02437785292457227,43291.49072003084,12572.214430829454,0.18,False,2.4089628556134393e-05,-0.05531025511137946,0.0,SPP_design:main_route:descent
857,21232.556220089624,8001.052340286764,4861044.4521494815,56633.45153053975,235.72495721778756,154.33333371586437,0.7651935268930162,4,0.3127422943312018,0.024377652724547737,43291.135194155315,12637.035286935181,0.18,False,2.4150549932034637e-05,-0.05519438039686024,0.0,SPP_design:main_route:descent
858,21237.556220089624,7936.031900492729,4862221.282098452,56631.9255737813,234.82972038680774,154.33333371586437,0.7616062423224661,4,0.31273386766454475,0.02437745098993831,43290.77694308214,12702.09896337279,0.18,False,2.4210918002333733e-05,-0.055078068692602115,0.0,SPP_design:main_route:descent
859,21242.556220089624,7871.394755182303,4863393.65020569,56630.387926399,233.9447057947558,154.33333371586437,0.758063076177372,4,0.31272537643970816,0.02437724771643334,43290.415959156235,12767.396812542644,0.18,False,2.427073940833886e-05,-0.05496133548173764,0.0,SPP_design:main_route:descent
860,21247.556220089624,7807.137550098437,4864561.607459116,56628.8385555942,233.0697445245741,154.33333371586437,0.7545632532458568,4,0.3127168204755709,0.02437704289984892,43290.05223494757,12832.920339792807,0.18,False,2.3748715603723912e-05,-0.05484419597235125,0.0,SPP_design:main_route:descent
861,21252.556220089624,7743.2569718679915,4865725.204003045,56627.31472871663,232.20467130942936,154.33333371586437,0.7511060159516358,4,0.31270840557058155,0.024376841466592785,43289.694519033634,12898.661201258814,0.18,False,2.2772851379167115e-05,-0.05472664482105795,0.0,SPP_design:main_route:descent
862,21257.556220089624,7679.749770823262,4866884.489157726,56625.84603224399,231.34932475096647,154.33333371586437,0.7476906251223598,4,0.31270029510773456,0.024376647327158274,43289.34975587696,12964.611177272387,0.18,False,2.2011482574886633e-05,-0.05460868092869167,0.0,SPP_design:main_route:descent
863,21262.556220089624,7616.612754686137,4868039.51143836,56624.4191806789,230.50354714101363,154.33333371586437,0.7443163591739513,4,0.3126924157216107,0.024376458724800723,43289.0148257567,13030.762175231444,0.18,False,2.140415742371111e-05,-0.054490326347843766,0.0,SPP_design:main_route:descent
864,21267.556220089624,7553.842760641955,4869190.318572055,56623.02461825415,229.6671840016397,154.33333371586437,0.7409825121783067,4,0.31268471464317543,0.02437627439598379,43288.68748481767,13097.106255838124,0.18,False,2.0910427125924075e-05,-0.05437160074402922,0.0,SPP_design:main_route:descent
865,21272.556220089624,7491.436657312802,4870336.957514115,56621.655287824535,228.840084034855,154.33333371586437,0.7376883935729369,4,0.3126771529013306,0.02437609340757731,43288.366075957594,13163.635628918086,0.18,False,2.050237922571161e-05,-0.05425252210004097,0.0,SPP_design:main_route:descent
866,21277.556220089624,7429.391345886687,4871479.474464036,56620.30585857627,228.02209906257121,154.33333371586437,0.7344333278344667,4,0.31266970105815767,0.024375915054730787,43288.049347465385,13230.342650077044,0.18,False,2.016023577586255e-05,-0.05413310715915101,0.0,SPP_design:main_route:descent
867,21282.556220089624,7367.70376072163,4872617.914881167,56618.972224440164,227.21308396136305,154.33333371586437,0.7312166541342152,4,0.3126623364390457,0.02437573879454522,43287.736335232046,13297.2198178981,0.18,False,1.9869657343373116e-05,-0.05401337171413158,0.0,SPP_design:main_route:descent
868,21287.556220089624,7306.370869612986,4873752.32350003,56617.651168433156,226.41289659468268,154.33333371586437,0.7280377259864507,4,0.3126550412791108,0.024375564201687117,43287.426283927714,13364.259771502857,0.18,False,1.9620036431865664e-05,-0.05389333080170281,0.0,SPP_design:main_route:descent
869,21292.556220089624,7245.389673839451,4874882.7443452785,56616.34013211515,225.62139774412117,154.33333371586437,0.7248959108956403,4,0.3126478014500882,0.02437539093790288,43287.11859286359,13431.455288365853,0.18,False,1.9403385655719874e-05,-0.05377299883702171,0.0,SPP_design:main_route:descent
870,21297.556220089624,7184.757208060814,4876009.220746316,56615.03705358076,224.8384510407002,154.33333371586437,0.721790590006556,4,0.31264060556568546,0.024375218730595904,43286.81277794811,13498.799282311316,0.18,False,1.921359478577736e-05,-0.05365238970904286,0.0,SPP_design:main_route:descent
871,21302.556220089624,7124.47054011507,4877131.795351555,56613.740251283234,224.06392289680892,154.33333371586437,0.7187211577596128,4,0.3126334443400342,0.024375047357464378,43286.508444405845,13566.28480164388,0.18,False,1.904592298011808e-05,-0.05353151684968807,0.0,SPP_design:main_route:descent
872,21307.556220089624,7064.52677074662,4878250.510142336,56612.44833920594,223.29768243917349,154.33333371586437,0.7156870215528979,4,0.31262631011924763,0.024374876635284305,43286.205266857876,13633.905027380606,0.18,False,1.8896644694973598e-05,-0.05341039328508291,0.0,SPP_design:main_route:descent
873,21312.556220089624,7004.923033287209,4879365.406446504,56611.160163910405,222.53960144310264,154.33333371586437,0.7126876014117774,4,0.3126191965337864,0.024374706411585283,43285.90297453914,13701.653271560313,0.18,False,1.8762798252229075e-05,-0.053289031674264756,0.0,SPP_design:main_route:descent
874,21317.556220089624,6945.656493304616,4880476.52495166,56609.87475713012,221.78955426815784,154.33333371586437,0.7097223296665828,4,0.3126120982366714,0.024374536558382037,43285.60134016653,13769.522975613194,0.18,False,1.8642004354333133e-05,-0.05316744433897761,0.0,SPP_design:main_route:descent
875,21322.556220089624,6886.724348229675,4881583.905718081,56608.591299593776,221.04741779533754,154.33333371586437,0.7067906506386441,4,0.3126050107037073,0.024374366967390728,43285.30017144388,13837.507708777513,0.18,False,1.853233312376383e-05,-0.053045643287021015,0.0,SPP_design:main_route:descent
876,21327.556220089624,6828.12382696921,4882687.58819133,56607.309093081465,220.31307136581884,154.33333371586437,0.7038920203347634,4,0.3125979300791713,0.024374197546334003,43284.9993045001,13905.60116655374,0.18,False,1.8432205360622698e-05,-0.05292364023086729,0.0,SPP_design:main_route:descent
877,21332.556220089624,6769.852189510343,4883787.6112145595,56606.02753859964,219.5863967212775,154.33333371586437,0.7010259061501208,4,0.3125908530552901,0.024374028216055086,43284.698598764415,13973.797169188083,0.18,False,1.8340318293465034e-05,-0.05280144660275932,0.0,SPP_design:main_route:descent
878,21337.556220089624,6711.906726520177,4884884.013040509,56604.74611916039,218.86727794578326,154.33333371586437,0.6981917865795255,4,0.31258377677714344,0.024373858908240717,43284.39793292247,14042.08966017946,0.18,False,1.825558910463696e-05,-0.05267907356715647,0.0,SPP_design:main_route:descent
879,21342.556220089624,6654.28475894379,4885976.831343219,56603.46438606535,218.15560140925672,154.33333371586437,0.695389150936876,4,0.3125766987669211,0.024373689563607505,43284.097201695644,14110.472704804994,0.18,False,1.8177111518531997e-05,-0.05255653203116136,0.0,SPP_design:main_route:descent
880,21347.556220089624,6596.983637602703,4887066.103229457,56602.18194788568,217.4512557124651,154.33333371586437,0.6926174990826649,4,0.3125696168630672,0.024373520130444748,43283.79631325335,14178.940488659931,0.18,False,1.8104122102948386e-05,-0.0524338326533923,0.0,SPP_design:main_route:descent
881,21352.556220089624,6540.000742795437,4888151.86524987,56600.89846153619,216.75413163352675,154.33333371586437,0.6898763411593348,4,0.31256252917099064,0.024373350563434214,43283.495187117034,14247.4873162088,0.18,False,1.8035973871407107e-05,-0.05231098585164802,0.0,SPP_design:main_route:descent
882,21357.556220089624,6483.333483901327,4889234.153409869,56599.61362499135,216.06412207589102,154.33333371586437,0.6871651973342829,4,0.31255543402284036,0.024373180822686975,43283.1937524498,14316.107609345241,0.18,False,1.7972115428860203e-05,-0.05218800180962634,0.0,SPP_design:main_route:descent
883,21362.556220089624,6426.979298988498,4890313.003180251,56598.32717129911,215.3811220177591,154.33333371586437,0.6844835975503103,4,0.31254832994444876,0.024373010872951906,43282.891946650845,14384.795905958063,0.18,False,1.791207436601056e-05,-0.0520648904828954,0.0,SPP_design:main_route:descent
884,21367.556220089624,6370.93565442662,4891388.449507571,56597.03886362907,214.70502846290518,154.33333371586437,0.681831081283289,4,0.31254121562798653,0.024372840682960847,43282.58971419251,14453.54685850211,0.18,False,1.7855443938567416e-05,-0.05194166160426933,0.0,SPP_design:main_route:descent
